locusId	sysName	desc	comb	setAS7 1-5	setAS8 5
HNEAP_RS04575	HNEAP_RS04575	CbbQ/NirQ/NorQ/GpvN family protein	HNEAP_RS04575 CbbQ/NirQ/NorQ/GpvN family protein	818	799
HNEAP_RS04580	HNEAP_RS04580	nitrogen regulatory protein P-II	HNEAP_RS04580 nitrogen regulatory protein P-II	53	71
HNEAP_RS04585	HNEAP_RS04585	DUF2309 domain-containing protein	HNEAP_RS04585 DUF2309 domain-containing protein	475	1172
HNEAP_RS04590	HNEAP_RS04590	hypothetical protein	HNEAP_RS04590 hypothetical protein	171	301
HNEAP_RS04595	HNEAP_RS04595	oxidoreductase	HNEAP_RS04595 oxidoreductase	392	939
HNEAP_RS04600	HNEAP_RS04600	VWA domain-containing protein	HNEAP_RS04600 VWA domain-containing protein	1173	1576
HNEAP_RS04605	HNEAP_RS04605	hypothetical protein	HNEAP_RS04605 hypothetical protein	113	133
HNEAP_RS04610	HNEAP_RS04610	ParA family protein	HNEAP_RS04610 ParA family protein	474	778
HNEAP_RS04615	HNEAP_RS04615	hypothetical protein	HNEAP_RS04615 hypothetical protein	55	78
HNEAP_RS04620	HNEAP_RS04620	major carboxysome shell protein 1B	HNEAP_RS04620 major carboxysome shell protein 1B	306	286
HNEAP_RS04625	HNEAP_RS04625	major carboxysome shell protein 1A	HNEAP_RS04625 major carboxysome shell protein 1A	161	202
HNEAP_RS04630	HNEAP_RS04630	major carboxysome shell protein 1C	HNEAP_RS04630 major carboxysome shell protein 1C	145	271
HNEAP_RS04635	HNEAP_RS04635	carboxysome peptide B	HNEAP_RS04635 carboxysome peptide B	165	312
HNEAP_RS04640	HNEAP_RS04640	carboxysome peptide A	HNEAP_RS04640 carboxysome peptide A	60	96
HNEAP_RS04645	HNEAP_RS04645	carboxysome shell carbonic anhydrase	HNEAP_RS04645 carboxysome shell carbonic anhydrase	980	1291
HNEAP_RS04650	HNEAP_RS04650	hypothetical protein	HNEAP_RS04650 hypothetical protein	2159	2940
HNEAP_RS04655	HNEAP_RS04655	ribulose bisphosphate carboxylase small subunit	HNEAP_RS04655 ribulose bisphosphate carboxylase small subunit	9	85
HNEAP_RS04660	HNEAP_RS04660	ribulose bisphosphate carboxylase large chain	HNEAP_RS04660 ribulose bisphosphate carboxylase large chain	198	1339
HNEAP_RS04665	HNEAP_RS04665	copper-translocating P-type ATPase	HNEAP_RS04665 copper-translocating P-type ATPase	187	126
HNEAP_RS04670	HNEAP_RS04670	DUF302 domain-containing protein	HNEAP_RS04670 DUF302 domain-containing protein	105	83
HNEAP_RS04675	HNEAP_RS04675	heavy metal transport/detoxification protein	HNEAP_RS04675 heavy metal transport/detoxification protein	531	414
HNEAP_RS04680	HNEAP_RS04680	hypothetical protein	HNEAP_RS04680 hypothetical protein	331	268
HNEAP_RS04685	HNEAP_RS04685	NnrS family protein	HNEAP_RS04685 NnrS family protein	1248	1074
HNEAP_RS04690	HNEAP_RS04690	hypothetical protein	HNEAP_RS04690 hypothetical protein	627	493
HNEAP_RS04695	HNEAP_RS04695	Rrf2 family transcriptional regulator	HNEAP_RS04695 Rrf2 family transcriptional regulator	128	85
HNEAP_RS04705	HNEAP_RS04705	hypothetical protein	HNEAP_RS04705 hypothetical protein	533	436
HNEAP_RS04710	HNEAP_RS04710	hypothetical protein	HNEAP_RS04710 hypothetical protein	87	58
HNEAP_RS04715	HNEAP_RS04715	hypothetical protein	HNEAP_RS04715 hypothetical protein	1149	870
HNEAP_RS04720	HNEAP_RS04720	hypothetical protein	HNEAP_RS04720 hypothetical protein	1564	1264
HNEAP_RS04725	HNEAP_RS04725	hypothetical protein	HNEAP_RS04725 hypothetical protein	606	492
HNEAP_RS04730	HNEAP_RS04730	hypothetical protein	HNEAP_RS04730 hypothetical protein	605	465
HNEAP_RS04735	HNEAP_RS04735	hypothetical protein	HNEAP_RS04735 hypothetical protein	1051	867
HNEAP_RS04745	HNEAP_RS04745	IS30 family transposase	HNEAP_RS04745 IS30 family transposase	1461	1214
HNEAP_RS04760	HNEAP_RS04760	conjugative relaxase	HNEAP_RS04760 conjugative relaxase	7165	5811
HNEAP_RS04765	HNEAP_RS04765	phosphate acetyltransferase	HNEAP_RS04765 phosphate acetyltransferase	671	540
HNEAP_RS04770	HNEAP_RS04770	metallophosphoesterase	HNEAP_RS04770 metallophosphoesterase	1332	1089
HNEAP_RS04780	HNEAP_RS04780	beta-ketoacyl synthase	HNEAP_RS04780 beta-ketoacyl synthase	38	34
HNEAP_RS04795	HNEAP_RS04795	TauD/TfdA family dioxygenase	HNEAP_RS04795 TauD/TfdA family dioxygenase	1029	756
HNEAP_RS04800	HNEAP_RS04800	hypothetical protein	HNEAP_RS04800 hypothetical protein	460	364
HNEAP_RS04805	HNEAP_RS04805	phosphopantetheine-binding protein	HNEAP_RS04805 phosphopantetheine-binding protein	844	635
HNEAP_RS04810	HNEAP_RS04810	type I polyketide synthase	HNEAP_RS04810 type I polyketide synthase	8932	6639
HNEAP_RS04815	HNEAP_RS04815	AMP-dependent ligase	HNEAP_RS04815 AMP-dependent ligase	1796	1333
HNEAP_RS04820	HNEAP_RS04820	transcription factor jumonji jmjC domain-containing protein	HNEAP_RS04820 transcription factor jumonji jmjC domain-containing protein	1285	992
HNEAP_RS04835	HNEAP_RS04835	LuxR family transcriptional regulator	HNEAP_RS04835 LuxR family transcriptional regulator	230	193
HNEAP_RS04850	HNEAP_RS04850	hypothetical protein	HNEAP_RS04850 hypothetical protein	458	391
HNEAP_RS04855	HNEAP_RS04855	hypothetical protein	HNEAP_RS04855 hypothetical protein	473	387
HNEAP_RS04860	HNEAP_RS04860	site-specific integrase	HNEAP_RS04860 site-specific integrase	1522	1130
HNEAP_RS04865	HNEAP_RS04865	phosphopyruvate hydratase	HNEAP_RS04865 phosphopyruvate hydratase	1603	1277
HNEAP_RS04870	HNEAP_RS04870	plasma-membrane proton-efflux P-type ATPase	HNEAP_RS04870 plasma-membrane proton-efflux P-type ATPase	3379	2822
HNEAP_RS04875	HNEAP_RS04875	polyphosphate kinase 2	HNEAP_RS04875 polyphosphate kinase 2	889	716
HNEAP_RS04880	HNEAP_RS04880	hypothetical protein	HNEAP_RS04880 hypothetical protein	321	242
HNEAP_RS04885	HNEAP_RS04885	XRE family transcriptional regulator	HNEAP_RS04885 XRE family transcriptional regulator	305	233
HNEAP_RS04895	HNEAP_RS04895	hypothetical protein	HNEAP_RS04895 hypothetical protein	367	329
HNEAP_RS04900	HNEAP_RS04900	M48 family peptidase	HNEAP_RS04900 M48 family peptidase	901	725
HNEAP_RS04905	HNEAP_RS04905	leucyl aminopeptidase	HNEAP_RS04905 leucyl aminopeptidase	69	70
HNEAP_RS04910	HNEAP_RS04910	hypothetical protein	HNEAP_RS04910 hypothetical protein	170	117
HNEAP_RS04915	HNEAP_RS04915	NlpC/P60 family protein	HNEAP_RS04915 NlpC/P60 family protein	702	523
HNEAP_RS04920	HNEAP_RS04920	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	HNEAP_RS04920 bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	4277	3582
HNEAP_RS04925	HNEAP_RS04925	ABC transporter ATP-binding protein	HNEAP_RS04925 ABC transporter ATP-binding protein	2845	2220
HNEAP_RS04940	HNEAP_RS04940	DUF423 domain-containing protein	HNEAP_RS04940 DUF423 domain-containing protein	351	338
HNEAP_RS04945	HNEAP_RS04945	outer membrane protein assembly factor BamE	HNEAP_RS04945 outer membrane protein assembly factor BamE	327	271
HNEAP_RS04950	HNEAP_RS04950	ferric iron uptake transcriptional regulator	HNEAP_RS04950 ferric iron uptake transcriptional regulator	262	219
HNEAP_RS04955	HNEAP_RS04955	DUF1134 domain-containing protein	HNEAP_RS04955 DUF1134 domain-containing protein	397	330
HNEAP_RS04960	HNEAP_RS04960	hypothetical protein	HNEAP_RS04960 hypothetical protein	129	118
HNEAP_RS04975	HNEAP_RS04975	RNA pyrophosphohydrolase	HNEAP_RS04975 RNA pyrophosphohydrolase	257	211
HNEAP_RS04980	HNEAP_RS04980	phosphoenolpyruvate-protein phosphotransferase PtsP	HNEAP_RS04980 phosphoenolpyruvate-protein phosphotransferase PtsP	2927	2414
HNEAP_RS05015	HNEAP_RS05015	glucose-6-phosphate dehydrogenase	HNEAP_RS05015 glucose-6-phosphate dehydrogenase	888	752
HNEAP_RS05020	HNEAP_RS05020	6-phosphogluconate dehydrogenase (decarboxylating)	HNEAP_RS05020 6-phosphogluconate dehydrogenase (decarboxylating)	449	461
HNEAP_RS05030	HNEAP_RS05030	cation transporter	HNEAP_RS05030 cation transporter	1051	920
HNEAP_RS05035	HNEAP_RS05035	glycerol kinase	HNEAP_RS05035 glycerol kinase	1927	1578
HNEAP_RS05040	HNEAP_RS05040	ABC transporter ATP-binding protein/permease	HNEAP_RS05040 ABC transporter ATP-binding protein/permease	2476	2109
HNEAP_RS05045	HNEAP_RS05045	hypothetical protein	HNEAP_RS05045 hypothetical protein	946	761
HNEAP_RS05055	HNEAP_RS05055	alanine racemase	HNEAP_RS05055 alanine racemase	1429	1256
HNEAP_RS05060	HNEAP_RS05060	glutamine amidotransferase	HNEAP_RS05060 glutamine amidotransferase	223	199
HNEAP_RS05090	HNEAP_RS05090	hypothetical protein	HNEAP_RS05090 hypothetical protein	762	675
HNEAP_RS05100	HNEAP_RS05100	ABC transporter ATP-binding protein	HNEAP_RS05100 ABC transporter ATP-binding protein	78	79
HNEAP_RS05110	HNEAP_RS05110	SMC-Scp complex subunit ScpB	HNEAP_RS05110 SMC-Scp complex subunit ScpB	739	587
HNEAP_RS05115	HNEAP_RS05115	hypothetical protein	HNEAP_RS05115 hypothetical protein	624	526
HNEAP_RS05125	HNEAP_RS05125	AcrB/AcrD/AcrF family protein	HNEAP_RS05125 AcrB/AcrD/AcrF family protein	5575	4630
HNEAP_RS05130	HNEAP_RS05130	efflux RND transporter periplasmic adaptor subunit	HNEAP_RS05130 efflux RND transporter periplasmic adaptor subunit	2452	2017
HNEAP_RS05135	HNEAP_RS05135	TolC family protein	HNEAP_RS05135 TolC family protein	4080	3383
HNEAP_RS05140	HNEAP_RS05140	hypothetical protein	HNEAP_RS05140 hypothetical protein	1201	1059
HNEAP_RS05145	HNEAP_RS05145	hypothetical protein	HNEAP_RS05145 hypothetical protein	559	480
HNEAP_RS05150	HNEAP_RS05150	nitroreductase family protein	HNEAP_RS05150 nitroreductase family protein	980	743
HNEAP_RS05155	HNEAP_RS05155	pirin family protein	HNEAP_RS05155 pirin family protein	839	714
HNEAP_RS05160	HNEAP_RS05160	polyisoprenoid-binding protein	HNEAP_RS05160 polyisoprenoid-binding protein	1575	1344
HNEAP_RS05165	HNEAP_RS05165	LysR family transcriptional regulator	HNEAP_RS05165 LysR family transcriptional regulator	550	394
HNEAP_RS05170	HNEAP_RS05170	rhodanese-like domain-containing protein	HNEAP_RS05170 rhodanese-like domain-containing protein	820	660
HNEAP_RS05175	HNEAP_RS05175	fluoride efflux transporter CrcB	HNEAP_RS05175 fluoride efflux transporter CrcB	81	59
HNEAP_RS05180	HNEAP_RS05180	tRNA epoxyqueuosine(34) reductase QueG	HNEAP_RS05180 tRNA epoxyqueuosine(34) reductase QueG	645	507
HNEAP_RS05185	HNEAP_RS05185	hypothetical protein	HNEAP_RS05185 hypothetical protein	850	666
HNEAP_RS05195	HNEAP_RS05195	recombination-associated protein RdgC	HNEAP_RS05195 recombination-associated protein RdgC	475	418
HNEAP_RS05200	HNEAP_RS05200	aminopeptidase N	HNEAP_RS05200 aminopeptidase N	1994	1601
HNEAP_RS05205	HNEAP_RS05205	flagellar motor stator protein MotA	HNEAP_RS05205 flagellar motor stator protein MotA	1125	946
HNEAP_RS05210	HNEAP_RS05210	motility protein MotB	HNEAP_RS05210 motility protein MotB	1964	1687
HNEAP_RS05215	HNEAP_RS05215	class I SAM-dependent methyltransferase	HNEAP_RS05215 class I SAM-dependent methyltransferase	636	648
HNEAP_RS05220	HNEAP_RS05220	RNA-binding protein	HNEAP_RS05220 RNA-binding protein	3	5
HNEAP_RS05225	HNEAP_RS05225	DUF815 domain-containing protein	HNEAP_RS05225 DUF815 domain-containing protein	1673	1245
HNEAP_RS05255	HNEAP_RS05255	protein-(glutamine-N5) methyltransferase  release factor-specific	HNEAP_RS05255 protein-(glutamine-N5) methyltransferase  release factor-specific	5	8
HNEAP_RS05260	HNEAP_RS05260	hypothetical protein	HNEAP_RS05260 hypothetical protein	129	99
HNEAP_RS05275	HNEAP_RS05275	GNAT family N-acetyltransferase	HNEAP_RS05275 GNAT family N-acetyltransferase	375	300
HNEAP_RS05280	HNEAP_RS05280	hypothetical protein	HNEAP_RS05280 hypothetical protein	373	327
HNEAP_RS05295	HNEAP_RS05295	methionine--tRNA ligase	HNEAP_RS05295 methionine--tRNA ligase	132	101
HNEAP_RS05300	HNEAP_RS05300	hypothetical protein	HNEAP_RS05300 hypothetical protein	1393	1098
HNEAP_RS05310	HNEAP_RS05310	peroxiredoxin	HNEAP_RS05310 peroxiredoxin	288	223
HNEAP_RS05315	HNEAP_RS05315	hypothetical protein	HNEAP_RS05315 hypothetical protein	167	120
HNEAP_RS05320	HNEAP_RS05320	hypothetical protein	HNEAP_RS05320 hypothetical protein	1350	1079
HNEAP_RS05330	HNEAP_RS05330	energy-dependent translational throttle protein EttA	HNEAP_RS05330 energy-dependent translational throttle protein EttA	1419	1090
HNEAP_RS05335	HNEAP_RS05335	HDOD domain-containing protein	HNEAP_RS05335 HDOD domain-containing protein	464	352
HNEAP_RS05340	HNEAP_RS05340	hypothetical protein	HNEAP_RS05340 hypothetical protein	561	446
HNEAP_RS05345	HNEAP_RS05345	ADP-ribose pyrophosphatase	HNEAP_RS05345 ADP-ribose pyrophosphatase	1367	1146
HNEAP_RS05355	HNEAP_RS05355	hypothetical protein	HNEAP_RS05355 hypothetical protein	448	390
HNEAP_RS05360	HNEAP_RS05360	YebC/PmpR family DNA-binding regulatory protein	HNEAP_RS05360 YebC/PmpR family DNA-binding regulatory protein	980	767
HNEAP_RS05365	HNEAP_RS05365	hypothetical protein	HNEAP_RS05365 hypothetical protein	143	120
HNEAP_RS05370	HNEAP_RS05370	YcgN family cysteine cluster protein	HNEAP_RS05370 YcgN family cysteine cluster protein	884	743
HNEAP_RS05375	HNEAP_RS05375	tRNA glutamyl-Q(34) synthetase GluQRS	HNEAP_RS05375 tRNA glutamyl-Q(34) synthetase GluQRS	1926	1585
HNEAP_RS05380	HNEAP_RS05380	lytic transglycosylase	HNEAP_RS05380 lytic transglycosylase	16	17
HNEAP_RS05385	HNEAP_RS05385	exodeoxyribonuclease I	HNEAP_RS05385 exodeoxyribonuclease I	2092	1688
HNEAP_RS05400	HNEAP_RS05400	endonuclease III	HNEAP_RS05400 endonuclease III	1703	1416
HNEAP_RS05405	HNEAP_RS05405	hypothetical protein	HNEAP_RS05405 hypothetical protein	291	236
HNEAP_RS05410	HNEAP_RS05410	ATP:cob(I)alamin adenosyltransferase	HNEAP_RS05410 ATP:cob(I)alamin adenosyltransferase	369	297
HNEAP_RS05415	HNEAP_RS05415	pyridoxal phosphate-dependent aminotransferase	HNEAP_RS05415 pyridoxal phosphate-dependent aminotransferase	255	214
HNEAP_RS05420	HNEAP_RS05420	SAM-dependent methyltransferase	HNEAP_RS05420 SAM-dependent methyltransferase	903	706
HNEAP_RS05425	HNEAP_RS05425	DUF481 domain-containing protein	HNEAP_RS05425 DUF481 domain-containing protein	2233	1788
HNEAP_RS05430	HNEAP_RS05430	1-acyl-sn-glycerol-3-phosphate acyltransferase	HNEAP_RS05430 1-acyl-sn-glycerol-3-phosphate acyltransferase	873	694
HNEAP_RS05445	HNEAP_RS05445	cyclophilin	HNEAP_RS05445 cyclophilin	936	756
HNEAP_RS05465	HNEAP_RS05465	transcription elongation factor GreB	HNEAP_RS05465 transcription elongation factor GreB	664	526
HNEAP_RS05470	HNEAP_RS05470	lysine decarboxylase	HNEAP_RS05470 lysine decarboxylase	23	21
HNEAP_RS05475	HNEAP_RS05475	UDP-glucose 4-epimerase GalE	HNEAP_RS05475 UDP-glucose 4-epimerase GalE	1259	1074
HNEAP_RS05480	HNEAP_RS05480	sensor domain-containing diguanylate cyclase	HNEAP_RS05480 sensor domain-containing diguanylate cyclase	2058	1534
HNEAP_RS05490	HNEAP_RS05490	LysR family transcriptional regulator	HNEAP_RS05490 LysR family transcriptional regulator	64	300
HNEAP_RS05495	HNEAP_RS05495	VWA domain-containing protein	HNEAP_RS05495 VWA domain-containing protein	2044	1618
HNEAP_RS05500	HNEAP_RS05500	CbbQ/NirQ/NorQ/GpvN family protein	HNEAP_RS05500 CbbQ/NirQ/NorQ/GpvN family protein	401	326
HNEAP_RS05505	HNEAP_RS05505	ribulose-bisphosphate carboxylase	HNEAP_RS05505 ribulose-bisphosphate carboxylase	794	562
HNEAP_RS05510	HNEAP_RS05510	LysR family transcriptional regulator	HNEAP_RS05510 LysR family transcriptional regulator	1054	792
HNEAP_RS05515	HNEAP_RS05515	dicarboxylate/amino acid:cation symporter	HNEAP_RS05515 dicarboxylate/amino acid:cation symporter	1143	925
HNEAP_RS05520	HNEAP_RS05520	urea ABC transporter ATP-binding subunit UrtE	HNEAP_RS05520 urea ABC transporter ATP-binding subunit UrtE	1073	851
HNEAP_RS05525	HNEAP_RS05525	urea ABC transporter ATP-binding protein UrtD	HNEAP_RS05525 urea ABC transporter ATP-binding protein UrtD	1137	941
HNEAP_RS05530	HNEAP_RS05530	urea ABC transporter permease subunit UrtC	HNEAP_RS05530 urea ABC transporter permease subunit UrtC	980	795
HNEAP_RS05535	HNEAP_RS05535	urea ABC transporter permease subunit UrtB	HNEAP_RS05535 urea ABC transporter permease subunit UrtB	1527	1305
HNEAP_RS05540	HNEAP_RS05540	urea ABC transporter substrate-binding protein	HNEAP_RS05540 urea ABC transporter substrate-binding protein	2130	1862
HNEAP_RS05545	HNEAP_RS05545	GntR family transcriptional regulator	HNEAP_RS05545 GntR family transcriptional regulator	1044	909
HNEAP_RS05550	HNEAP_RS05550	urea carboxylase	HNEAP_RS05550 urea carboxylase	5130	4204
HNEAP_RS05555	HNEAP_RS05555	allophanate hydrolase	HNEAP_RS05555 allophanate hydrolase	2829	2302
HNEAP_RS05565	HNEAP_RS05565	molybdenum cofactor guanylyltransferase	HNEAP_RS05565 molybdenum cofactor guanylyltransferase	1333	1194
HNEAP_RS05570	HNEAP_RS05570	uroporphyrinogen III synthase HEM4	HNEAP_RS05570 uroporphyrinogen III synthase HEM4	1011	839
HNEAP_RS05575	HNEAP_RS05575	formate transporter	HNEAP_RS05575 formate transporter	1667	1438
HNEAP_RS05580	HNEAP_RS05580	uroporphyrinogen-III C-methyltransferase	HNEAP_RS05580 uroporphyrinogen-III C-methyltransferase	2711	2185
HNEAP_RS05585	HNEAP_RS05585	nitrate reductase	HNEAP_RS05585 nitrate reductase	3382	2716
HNEAP_RS05590	HNEAP_RS05590	nitrite reductase (NAD(P)H) small subunit	HNEAP_RS05590 nitrite reductase (NAD(P)H) small subunit	560	429
HNEAP_RS05595	HNEAP_RS05595	nitrite reductase large subunit	HNEAP_RS05595 nitrite reductase large subunit	3462	2830
HNEAP_RS05600	HNEAP_RS05600	nitrate ABC transporter substrate-binding protein	HNEAP_RS05600 nitrate ABC transporter substrate-binding protein	1520	1245
HNEAP_RS05605	HNEAP_RS05605	ABC transporter permease	HNEAP_RS05605 ABC transporter permease	1891	1654
HNEAP_RS05610	HNEAP_RS05610	ABC transporter ATP-binding protein	HNEAP_RS05610 ABC transporter ATP-binding protein	579	476
HNEAP_RS05615	HNEAP_RS05615	ANTAR domain-containing protein with unknown sensor	HNEAP_RS05615 ANTAR domain-containing protein with unknown sensor	2655	2142
HNEAP_RS05620	HNEAP_RS05620	cytochrome-c oxidase  cbb3-type subunit I	HNEAP_RS05620 cytochrome-c oxidase  cbb3-type subunit I	1545	1162
HNEAP_RS05625	HNEAP_RS05625	DNA helicase II	HNEAP_RS05625 DNA helicase II	1763	1459
HNEAP_RS05635	HNEAP_RS05635	gamma carbonic anhydrase family protein	HNEAP_RS05635 gamma carbonic anhydrase family protein	4	2
HNEAP_RS05640	HNEAP_RS05640	cytochrome C prime	HNEAP_RS05640 cytochrome C prime	240	207
HNEAP_RS05645	HNEAP_RS05645	methyl-accepting chemotaxis protein	HNEAP_RS05645 methyl-accepting chemotaxis protein	1078	887
HNEAP_RS05670	HNEAP_RS05670	Na+/H+ antiporter subunit C	HNEAP_RS05670 Na+/H+ antiporter subunit C	40	48
HNEAP_RS05680	HNEAP_RS05680	polynucleotide adenylyltransferase PcnB	HNEAP_RS05680 polynucleotide adenylyltransferase PcnB	54	61
HNEAP_RS05710	HNEAP_RS05710	Nif3-like dinuclear metal center hexameric protein	HNEAP_RS05710 Nif3-like dinuclear metal center hexameric protein	1388	1200
HNEAP_RS05730	HNEAP_RS05730	PAS/PAC sensor-containing diguanylate cyclase	HNEAP_RS05730 PAS/PAC sensor-containing diguanylate cyclase	1071	910
HNEAP_RS05755	HNEAP_RS05755	heme-binding protein	HNEAP_RS05755 heme-binding protein	1105	917
HNEAP_RS05760	HNEAP_RS05760	type IV pilus assembly PilZ	HNEAP_RS05760 type IV pilus assembly PilZ	1606	1178
HNEAP_RS05780	HNEAP_RS05780	tRNA pseudouridine(13) synthase TruD	HNEAP_RS05780 tRNA pseudouridine(13) synthase TruD	914	704
HNEAP_RS05785	HNEAP_RS05785	monothiol glutaredoxin  Grx4 family	HNEAP_RS05785 monothiol glutaredoxin  Grx4 family	25	23
HNEAP_RS05790	HNEAP_RS05790	diguanylate cyclase response regulator	HNEAP_RS05790 diguanylate cyclase response regulator	502	384
HNEAP_RS05810	HNEAP_RS05810	colicin V production protein CvpA	HNEAP_RS05810 colicin V production protein CvpA	220	191
HNEAP_RS05815	HNEAP_RS05815	sporulation domain-containing protein	HNEAP_RS05815 sporulation domain-containing protein	251	185
HNEAP_RS05845	HNEAP_RS05845	tRNA pseudouridine(38-40) synthase	HNEAP_RS05845 tRNA pseudouridine(38-40) synthase	405	338
HNEAP_RS05850	HNEAP_RS05850	TolC family protein	HNEAP_RS05850 TolC family protein	1631	1199
HNEAP_RS05855	HNEAP_RS05855	efflux RND transporter periplasmic adaptor subunit	HNEAP_RS05855 efflux RND transporter periplasmic adaptor subunit	536	416
HNEAP_RS05860	HNEAP_RS05860	AcrB/AcrD/AcrF family protein	HNEAP_RS05860 AcrB/AcrD/AcrF family protein	2721	1958
HNEAP_RS05865	HNEAP_RS05865	hypothetical protein	HNEAP_RS05865 hypothetical protein	225	174
HNEAP_RS05890	HNEAP_RS05890	50S ribosomal protein L25	HNEAP_RS05890 50S ribosomal protein L25	40	35
HNEAP_RS05900	HNEAP_RS05900	redox-regulated ATPase YchF	HNEAP_RS05900 redox-regulated ATPase YchF	171	144
HNEAP_RS05910	HNEAP_RS05910	DUF697 domain-containing protein	HNEAP_RS05910 DUF697 domain-containing protein	756	625
HNEAP_RS05915	HNEAP_RS05915	hypothetical protein	HNEAP_RS05915 hypothetical protein	1400	1147
HNEAP_RS05920	HNEAP_RS05920	EAL domain-containing protein	HNEAP_RS05920 EAL domain-containing protein	2025	1717
HNEAP_RS05925	HNEAP_RS05925	cation diffusion facilitator transporter	HNEAP_RS05925 cation diffusion facilitator transporter	501	364
HNEAP_RS05930	HNEAP_RS05930	hypothetical protein	HNEAP_RS05930 hypothetical protein	506	475
