locusId	sysName	desc	comb	setAS2 HCO	setAS3 LCO
HNEAP_RS04580	HNEAP_RS04580	nitrogen regulatory protein P-II	HNEAP_RS04580 nitrogen regulatory protein P-II	44	53
HNEAP_RS04585	HNEAP_RS04585	DUF2309 domain-containing protein	HNEAP_RS04585 DUF2309 domain-containing protein	780	309
HNEAP_RS04590	HNEAP_RS04590	hypothetical protein	HNEAP_RS04590 hypothetical protein	202	100
HNEAP_RS04595	HNEAP_RS04595	oxidoreductase	HNEAP_RS04595 oxidoreductase	642	222
HNEAP_RS04600	HNEAP_RS04600	VWA domain-containing protein	HNEAP_RS04600 VWA domain-containing protein	1035	747
HNEAP_RS04605	HNEAP_RS04605	hypothetical protein	HNEAP_RS04605 hypothetical protein	97	62
HNEAP_RS04610	HNEAP_RS04610	ParA family protein	HNEAP_RS04610 ParA family protein	471	278
HNEAP_RS04615	HNEAP_RS04615	hypothetical protein	HNEAP_RS04615 hypothetical protein	35	4
HNEAP_RS04620	HNEAP_RS04620	major carboxysome shell protein 1B	HNEAP_RS04620 major carboxysome shell protein 1B	193	57
HNEAP_RS04625	HNEAP_RS04625	major carboxysome shell protein 1A	HNEAP_RS04625 major carboxysome shell protein 1A	132	5
HNEAP_RS04630	HNEAP_RS04630	major carboxysome shell protein 1C	HNEAP_RS04630 major carboxysome shell protein 1C	133	0
HNEAP_RS04635	HNEAP_RS04635	carboxysome peptide B	HNEAP_RS04635 carboxysome peptide B	184	2
HNEAP_RS04640	HNEAP_RS04640	carboxysome peptide A	HNEAP_RS04640 carboxysome peptide A	56	0
HNEAP_RS04645	HNEAP_RS04645	carboxysome shell carbonic anhydrase	HNEAP_RS04645 carboxysome shell carbonic anhydrase	1085	25
HNEAP_RS04650	HNEAP_RS04650	hypothetical protein	HNEAP_RS04650 hypothetical protein	2274	20
HNEAP_RS04655	HNEAP_RS04655	ribulose bisphosphate carboxylase small subunit	HNEAP_RS04655 ribulose bisphosphate carboxylase small subunit	63	0
HNEAP_RS04660	HNEAP_RS04660	ribulose bisphosphate carboxylase large chain	HNEAP_RS04660 ribulose bisphosphate carboxylase large chain	1164	5
HNEAP_RS04665	HNEAP_RS04665	copper-translocating P-type ATPase	HNEAP_RS04665 copper-translocating P-type ATPase	974	1010
HNEAP_RS04670	HNEAP_RS04670	DUF302 domain-containing protein	HNEAP_RS04670 DUF302 domain-containing protein	96	80
HNEAP_RS04675	HNEAP_RS04675	heavy metal transport/detoxification protein	HNEAP_RS04675 heavy metal transport/detoxification protein	282	249
HNEAP_RS04680	HNEAP_RS04680	hypothetical protein	HNEAP_RS04680 hypothetical protein	134	133
HNEAP_RS04685	HNEAP_RS04685	NnrS family protein	HNEAP_RS04685 NnrS family protein	613	591
HNEAP_RS04690	HNEAP_RS04690	hypothetical protein	HNEAP_RS04690 hypothetical protein	285	323
HNEAP_RS04695	HNEAP_RS04695	Rrf2 family transcriptional regulator	HNEAP_RS04695 Rrf2 family transcriptional regulator	62	46
HNEAP_RS04705	HNEAP_RS04705	hypothetical protein	HNEAP_RS04705 hypothetical protein	254	269
HNEAP_RS04710	HNEAP_RS04710	hypothetical protein	HNEAP_RS04710 hypothetical protein	43	42
HNEAP_RS04715	HNEAP_RS04715	hypothetical protein	HNEAP_RS04715 hypothetical protein	550	524
HNEAP_RS04720	HNEAP_RS04720	hypothetical protein	HNEAP_RS04720 hypothetical protein	795	767
HNEAP_RS04725	HNEAP_RS04725	hypothetical protein	HNEAP_RS04725 hypothetical protein	295	304
HNEAP_RS04730	HNEAP_RS04730	hypothetical protein	HNEAP_RS04730 hypothetical protein	301	318
HNEAP_RS04735	HNEAP_RS04735	hypothetical protein	HNEAP_RS04735 hypothetical protein	518	549
HNEAP_RS04745	HNEAP_RS04745	IS30 family transposase	HNEAP_RS04745 IS30 family transposase	768	743
HNEAP_RS04760	HNEAP_RS04760	conjugative relaxase	HNEAP_RS04760 conjugative relaxase	3893	3478
HNEAP_RS04765	HNEAP_RS04765	phosphate acetyltransferase	HNEAP_RS04765 phosphate acetyltransferase	324	309
HNEAP_RS04770	HNEAP_RS04770	metallophosphoesterase	HNEAP_RS04770 metallophosphoesterase	664	656
HNEAP_RS04780	HNEAP_RS04780	beta-ketoacyl synthase	HNEAP_RS04780 beta-ketoacyl synthase	42	46
HNEAP_RS04795	HNEAP_RS04795	TauD/TfdA family dioxygenase	HNEAP_RS04795 TauD/TfdA family dioxygenase	461	465
HNEAP_RS04800	HNEAP_RS04800	hypothetical protein	HNEAP_RS04800 hypothetical protein	190	215
HNEAP_RS04805	HNEAP_RS04805	phosphopantetheine-binding protein	HNEAP_RS04805 phosphopantetheine-binding protein	401	383
HNEAP_RS04810	HNEAP_RS04810	type I polyketide synthase	HNEAP_RS04810 type I polyketide synthase	4221	4477
HNEAP_RS04815	HNEAP_RS04815	AMP-dependent ligase	HNEAP_RS04815 AMP-dependent ligase	817	943
HNEAP_RS04820	HNEAP_RS04820	transcription factor jumonji jmjC domain-containing protein	HNEAP_RS04820 transcription factor jumonji jmjC domain-containing protein	668	718
HNEAP_RS04835	HNEAP_RS04835	LuxR family transcriptional regulator	HNEAP_RS04835 LuxR family transcriptional regulator	94	111
HNEAP_RS04850	HNEAP_RS04850	hypothetical protein	HNEAP_RS04850 hypothetical protein	211	235
HNEAP_RS04855	HNEAP_RS04855	hypothetical protein	HNEAP_RS04855 hypothetical protein	279	241
HNEAP_RS04860	HNEAP_RS04860	site-specific integrase	HNEAP_RS04860 site-specific integrase	722	687
HNEAP_RS04865	HNEAP_RS04865	phosphopyruvate hydratase	HNEAP_RS04865 phosphopyruvate hydratase	835	741
HNEAP_RS04870	HNEAP_RS04870	plasma-membrane proton-efflux P-type ATPase	HNEAP_RS04870 plasma-membrane proton-efflux P-type ATPase	1724	1531
HNEAP_RS04875	HNEAP_RS04875	polyphosphate kinase 2	HNEAP_RS04875 polyphosphate kinase 2	507	418
HNEAP_RS04880	HNEAP_RS04880	hypothetical protein	HNEAP_RS04880 hypothetical protein	153	136
HNEAP_RS04885	HNEAP_RS04885	XRE family transcriptional regulator	HNEAP_RS04885 XRE family transcriptional regulator	136	129
HNEAP_RS04895	HNEAP_RS04895	hypothetical protein	HNEAP_RS04895 hypothetical protein	166	183
HNEAP_RS04900	HNEAP_RS04900	M48 family peptidase	HNEAP_RS04900 M48 family peptidase	455	405
HNEAP_RS04905	HNEAP_RS04905	leucyl aminopeptidase	HNEAP_RS04905 leucyl aminopeptidase	31	43
HNEAP_RS04910	HNEAP_RS04910	hypothetical protein	HNEAP_RS04910 hypothetical protein	111	124
HNEAP_RS04915	HNEAP_RS04915	NlpC/P60 family protein	HNEAP_RS04915 NlpC/P60 family protein	377	366
HNEAP_RS04920	HNEAP_RS04920	bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	HNEAP_RS04920 bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL	2376	2289
HNEAP_RS04925	HNEAP_RS04925	ABC transporter ATP-binding protein	HNEAP_RS04925 ABC transporter ATP-binding protein	1434	1400
HNEAP_RS04940	HNEAP_RS04940	DUF423 domain-containing protein	HNEAP_RS04940 DUF423 domain-containing protein	210	195
HNEAP_RS04945	HNEAP_RS04945	outer membrane protein assembly factor BamE	HNEAP_RS04945 outer membrane protein assembly factor BamE	179	216
HNEAP_RS04950	HNEAP_RS04950	ferric iron uptake transcriptional regulator	HNEAP_RS04950 ferric iron uptake transcriptional regulator	200	237
HNEAP_RS04955	HNEAP_RS04955	DUF1134 domain-containing protein	HNEAP_RS04955 DUF1134 domain-containing protein	165	158
HNEAP_RS04960	HNEAP_RS04960	hypothetical protein	HNEAP_RS04960 hypothetical protein	76	73
HNEAP_RS04975	HNEAP_RS04975	RNA pyrophosphohydrolase	HNEAP_RS04975 RNA pyrophosphohydrolase	136	118
HNEAP_RS04980	HNEAP_RS04980	phosphoenolpyruvate-protein phosphotransferase PtsP	HNEAP_RS04980 phosphoenolpyruvate-protein phosphotransferase PtsP	1401	1395
HNEAP_RS05015	HNEAP_RS05015	glucose-6-phosphate dehydrogenase	HNEAP_RS05015 glucose-6-phosphate dehydrogenase	473	405
HNEAP_RS05020	HNEAP_RS05020	6-phosphogluconate dehydrogenase (decarboxylating)	HNEAP_RS05020 6-phosphogluconate dehydrogenase (decarboxylating)	652	477
HNEAP_RS05030	HNEAP_RS05030	cation transporter	HNEAP_RS05030 cation transporter	501	445
HNEAP_RS05035	HNEAP_RS05035	glycerol kinase	HNEAP_RS05035 glycerol kinase	1024	885
HNEAP_RS05040	HNEAP_RS05040	ABC transporter ATP-binding protein/permease	HNEAP_RS05040 ABC transporter ATP-binding protein/permease	1335	1298
HNEAP_RS05045	HNEAP_RS05045	hypothetical protein	HNEAP_RS05045 hypothetical protein	448	455
HNEAP_RS05055	HNEAP_RS05055	alanine racemase	HNEAP_RS05055 alanine racemase	727	668
HNEAP_RS05060	HNEAP_RS05060	glutamine amidotransferase	HNEAP_RS05060 glutamine amidotransferase	104	133
HNEAP_RS05090	HNEAP_RS05090	hypothetical protein	HNEAP_RS05090 hypothetical protein	405	381
HNEAP_RS05100	HNEAP_RS05100	ABC transporter ATP-binding protein	HNEAP_RS05100 ABC transporter ATP-binding protein	58	50
HNEAP_RS05110	HNEAP_RS05110	SMC-Scp complex subunit ScpB	HNEAP_RS05110 SMC-Scp complex subunit ScpB	383	358
HNEAP_RS05115	HNEAP_RS05115	hypothetical protein	HNEAP_RS05115 hypothetical protein	307	284
HNEAP_RS05125	HNEAP_RS05125	AcrB/AcrD/AcrF family protein	HNEAP_RS05125 AcrB/AcrD/AcrF family protein	2264	2030
HNEAP_RS05130	HNEAP_RS05130	efflux RND transporter periplasmic adaptor subunit	HNEAP_RS05130 efflux RND transporter periplasmic adaptor subunit	987	870
HNEAP_RS05135	HNEAP_RS05135	TolC family protein	HNEAP_RS05135 TolC family protein	1650	1457
HNEAP_RS05140	HNEAP_RS05140	hypothetical protein	HNEAP_RS05140 hypothetical protein	630	573
HNEAP_RS05145	HNEAP_RS05145	hypothetical protein	HNEAP_RS05145 hypothetical protein	330	306
HNEAP_RS05150	HNEAP_RS05150	nitroreductase family protein	HNEAP_RS05150 nitroreductase family protein	476	416
HNEAP_RS05155	HNEAP_RS05155	pirin family protein	HNEAP_RS05155 pirin family protein	480	390
HNEAP_RS05160	HNEAP_RS05160	polyisoprenoid-binding protein	HNEAP_RS05160 polyisoprenoid-binding protein	817	744
HNEAP_RS05165	HNEAP_RS05165	LysR family transcriptional regulator	HNEAP_RS05165 LysR family transcriptional regulator	241	244
HNEAP_RS05170	HNEAP_RS05170	rhodanese-like domain-containing protein	HNEAP_RS05170 rhodanese-like domain-containing protein	437	377
HNEAP_RS05175	HNEAP_RS05175	fluoride efflux transporter CrcB	HNEAP_RS05175 fluoride efflux transporter CrcB	61	32
HNEAP_RS05180	HNEAP_RS05180	tRNA epoxyqueuosine(34) reductase QueG	HNEAP_RS05180 tRNA epoxyqueuosine(34) reductase QueG	328	282
HNEAP_RS05185	HNEAP_RS05185	hypothetical protein	HNEAP_RS05185 hypothetical protein	425	358
HNEAP_RS05195	HNEAP_RS05195	recombination-associated protein RdgC	HNEAP_RS05195 recombination-associated protein RdgC	220	211
HNEAP_RS05200	HNEAP_RS05200	aminopeptidase N	HNEAP_RS05200 aminopeptidase N	1006	907
HNEAP_RS05205	HNEAP_RS05205	flagellar motor stator protein MotA	HNEAP_RS05205 flagellar motor stator protein MotA	492	443
HNEAP_RS05210	HNEAP_RS05210	motility protein MotB	HNEAP_RS05210 motility protein MotB	881	810
HNEAP_RS05215	HNEAP_RS05215	class I SAM-dependent methyltransferase	HNEAP_RS05215 class I SAM-dependent methyltransferase	343	307
HNEAP_RS05225	HNEAP_RS05225	DUF815 domain-containing protein	HNEAP_RS05225 DUF815 domain-containing protein	842	798
HNEAP_RS05255	HNEAP_RS05255	protein-(glutamine-N5) methyltransferase  release factor-specific	HNEAP_RS05255 protein-(glutamine-N5) methyltransferase  release factor-specific	8	11
HNEAP_RS05260	HNEAP_RS05260	hypothetical protein	HNEAP_RS05260 hypothetical protein	61	67
HNEAP_RS05275	HNEAP_RS05275	GNAT family N-acetyltransferase	HNEAP_RS05275 GNAT family N-acetyltransferase	211	191
HNEAP_RS05280	HNEAP_RS05280	hypothetical protein	HNEAP_RS05280 hypothetical protein	203	194
HNEAP_RS05295	HNEAP_RS05295	methionine--tRNA ligase	HNEAP_RS05295 methionine--tRNA ligase	55	60
HNEAP_RS05300	HNEAP_RS05300	hypothetical protein	HNEAP_RS05300 hypothetical protein	690	702
HNEAP_RS05310	HNEAP_RS05310	peroxiredoxin	HNEAP_RS05310 peroxiredoxin	167	146
HNEAP_RS05315	HNEAP_RS05315	hypothetical protein	HNEAP_RS05315 hypothetical protein	59	59
HNEAP_RS05320	HNEAP_RS05320	hypothetical protein	HNEAP_RS05320 hypothetical protein	753	706
HNEAP_RS05330	HNEAP_RS05330	energy-dependent translational throttle protein EttA	HNEAP_RS05330 energy-dependent translational throttle protein EttA	494	522
HNEAP_RS05335	HNEAP_RS05335	HDOD domain-containing protein	HNEAP_RS05335 HDOD domain-containing protein	217	198
HNEAP_RS05340	HNEAP_RS05340	hypothetical protein	HNEAP_RS05340 hypothetical protein	304	267
HNEAP_RS05345	HNEAP_RS05345	ADP-ribose pyrophosphatase	HNEAP_RS05345 ADP-ribose pyrophosphatase	656	605
HNEAP_RS05355	HNEAP_RS05355	hypothetical protein	HNEAP_RS05355 hypothetical protein	207	241
HNEAP_RS05360	HNEAP_RS05360	YebC/PmpR family DNA-binding regulatory protein	HNEAP_RS05360 YebC/PmpR family DNA-binding regulatory protein	493	427
HNEAP_RS05365	HNEAP_RS05365	hypothetical protein	HNEAP_RS05365 hypothetical protein	79	76
HNEAP_RS05370	HNEAP_RS05370	YcgN family cysteine cluster protein	HNEAP_RS05370 YcgN family cysteine cluster protein	456	375
HNEAP_RS05375	HNEAP_RS05375	tRNA glutamyl-Q(34) synthetase GluQRS	HNEAP_RS05375 tRNA glutamyl-Q(34) synthetase GluQRS	1041	937
HNEAP_RS05380	HNEAP_RS05380	lytic transglycosylase	HNEAP_RS05380 lytic transglycosylase	21	11
HNEAP_RS05385	HNEAP_RS05385	exodeoxyribonuclease I	HNEAP_RS05385 exodeoxyribonuclease I	1011	950
HNEAP_RS05400	HNEAP_RS05400	endonuclease III	HNEAP_RS05400 endonuclease III	837	840
HNEAP_RS05405	HNEAP_RS05405	hypothetical protein	HNEAP_RS05405 hypothetical protein	186	194
HNEAP_RS05410	HNEAP_RS05410	ATP:cob(I)alamin adenosyltransferase	HNEAP_RS05410 ATP:cob(I)alamin adenosyltransferase	201	175
HNEAP_RS05415	HNEAP_RS05415	pyridoxal phosphate-dependent aminotransferase	HNEAP_RS05415 pyridoxal phosphate-dependent aminotransferase	162	136
HNEAP_RS05420	HNEAP_RS05420	SAM-dependent methyltransferase	HNEAP_RS05420 SAM-dependent methyltransferase	465	414
HNEAP_RS05425	HNEAP_RS05425	DUF481 domain-containing protein	HNEAP_RS05425 DUF481 domain-containing protein	1167	1046
HNEAP_RS05430	HNEAP_RS05430	1-acyl-sn-glycerol-3-phosphate acyltransferase	HNEAP_RS05430 1-acyl-sn-glycerol-3-phosphate acyltransferase	403	388
HNEAP_RS05445	HNEAP_RS05445	cyclophilin	HNEAP_RS05445 cyclophilin	545	497
HNEAP_RS05465	HNEAP_RS05465	transcription elongation factor GreB	HNEAP_RS05465 transcription elongation factor GreB	405	313
HNEAP_RS05470	HNEAP_RS05470	lysine decarboxylase	HNEAP_RS05470 lysine decarboxylase	27	26
HNEAP_RS05475	HNEAP_RS05475	UDP-glucose 4-epimerase GalE	HNEAP_RS05475 UDP-glucose 4-epimerase GalE	699	583
HNEAP_RS05480	HNEAP_RS05480	sensor domain-containing diguanylate cyclase	HNEAP_RS05480 sensor domain-containing diguanylate cyclase	971	990
HNEAP_RS05490	HNEAP_RS05490	LysR family transcriptional regulator	HNEAP_RS05490 LysR family transcriptional regulator	249	0
HNEAP_RS05495	HNEAP_RS05495	VWA domain-containing protein	HNEAP_RS05495 VWA domain-containing protein	951	965
HNEAP_RS05500	HNEAP_RS05500	CbbQ/NirQ/NorQ/GpvN family protein	HNEAP_RS05500 CbbQ/NirQ/NorQ/GpvN family protein	201	210
HNEAP_RS05505	HNEAP_RS05505	ribulose-bisphosphate carboxylase	HNEAP_RS05505 ribulose-bisphosphate carboxylase	295	350
HNEAP_RS05510	HNEAP_RS05510	LysR family transcriptional regulator	HNEAP_RS05510 LysR family transcriptional regulator	486	557
HNEAP_RS05515	HNEAP_RS05515	dicarboxylate/amino acid:cation symporter	HNEAP_RS05515 dicarboxylate/amino acid:cation symporter	578	508
HNEAP_RS05520	HNEAP_RS05520	urea ABC transporter ATP-binding subunit UrtE	HNEAP_RS05520 urea ABC transporter ATP-binding subunit UrtE	573	573
HNEAP_RS05525	HNEAP_RS05525	urea ABC transporter ATP-binding protein UrtD	HNEAP_RS05525 urea ABC transporter ATP-binding protein UrtD	542	545
HNEAP_RS05530	HNEAP_RS05530	urea ABC transporter permease subunit UrtC	HNEAP_RS05530 urea ABC transporter permease subunit UrtC	506	476
HNEAP_RS05535	HNEAP_RS05535	urea ABC transporter permease subunit UrtB	HNEAP_RS05535 urea ABC transporter permease subunit UrtB	749	718
HNEAP_RS05540	HNEAP_RS05540	urea ABC transporter substrate-binding protein	HNEAP_RS05540 urea ABC transporter substrate-binding protein	1152	1064
HNEAP_RS05545	HNEAP_RS05545	GntR family transcriptional regulator	HNEAP_RS05545 GntR family transcriptional regulator	539	463
HNEAP_RS05550	HNEAP_RS05550	urea carboxylase	HNEAP_RS05550 urea carboxylase	2624	2451
HNEAP_RS05555	HNEAP_RS05555	allophanate hydrolase	HNEAP_RS05555 allophanate hydrolase	1452	1366
HNEAP_RS05565	HNEAP_RS05565	molybdenum cofactor guanylyltransferase	HNEAP_RS05565 molybdenum cofactor guanylyltransferase	702	672
HNEAP_RS05570	HNEAP_RS05570	uroporphyrinogen III synthase HEM4	HNEAP_RS05570 uroporphyrinogen III synthase HEM4	566	477
HNEAP_RS05575	HNEAP_RS05575	formate transporter	HNEAP_RS05575 formate transporter	883	742
HNEAP_RS05580	HNEAP_RS05580	uroporphyrinogen-III C-methyltransferase	HNEAP_RS05580 uroporphyrinogen-III C-methyltransferase	1342	1275
HNEAP_RS05585	HNEAP_RS05585	nitrate reductase	HNEAP_RS05585 nitrate reductase	1671	1471
HNEAP_RS05590	HNEAP_RS05590	nitrite reductase (NAD(P)H) small subunit	HNEAP_RS05590 nitrite reductase (NAD(P)H) small subunit	306	266
HNEAP_RS05595	HNEAP_RS05595	nitrite reductase large subunit	HNEAP_RS05595 nitrite reductase large subunit	1781	1620
HNEAP_RS05600	HNEAP_RS05600	nitrate ABC transporter substrate-binding protein	HNEAP_RS05600 nitrate ABC transporter substrate-binding protein	841	727
HNEAP_RS05605	HNEAP_RS05605	ABC transporter permease	HNEAP_RS05605 ABC transporter permease	1030	953
HNEAP_RS05610	HNEAP_RS05610	ABC transporter ATP-binding protein	HNEAP_RS05610 ABC transporter ATP-binding protein	287	257
HNEAP_RS05615	HNEAP_RS05615	ANTAR domain-containing protein with unknown sensor	HNEAP_RS05615 ANTAR domain-containing protein with unknown sensor	1336	1314
HNEAP_RS05620	HNEAP_RS05620	cytochrome-c oxidase  cbb3-type subunit I	HNEAP_RS05620 cytochrome-c oxidase  cbb3-type subunit I	730	678
HNEAP_RS05625	HNEAP_RS05625	DNA helicase II	HNEAP_RS05625 DNA helicase II	946	810
HNEAP_RS05635	HNEAP_RS05635	gamma carbonic anhydrase family protein	HNEAP_RS05635 gamma carbonic anhydrase family protein	0	0
HNEAP_RS05640	HNEAP_RS05640	cytochrome C prime	HNEAP_RS05640 cytochrome C prime	141	131
HNEAP_RS05645	HNEAP_RS05645	methyl-accepting chemotaxis protein	HNEAP_RS05645 methyl-accepting chemotaxis protein	496	448
HNEAP_RS05680	HNEAP_RS05680	polynucleotide adenylyltransferase PcnB	HNEAP_RS05680 polynucleotide adenylyltransferase PcnB	49	56
HNEAP_RS05710	HNEAP_RS05710	Nif3-like dinuclear metal center hexameric protein	HNEAP_RS05710 Nif3-like dinuclear metal center hexameric protein	670	662
HNEAP_RS05730	HNEAP_RS05730	PAS/PAC sensor-containing diguanylate cyclase	HNEAP_RS05730 PAS/PAC sensor-containing diguanylate cyclase	568	549
HNEAP_RS05755	HNEAP_RS05755	heme-binding protein	HNEAP_RS05755 heme-binding protein	619	544
HNEAP_RS05760	HNEAP_RS05760	type IV pilus assembly PilZ	HNEAP_RS05760 type IV pilus assembly PilZ	1037	872
HNEAP_RS05780	HNEAP_RS05780	tRNA pseudouridine(13) synthase TruD	HNEAP_RS05780 tRNA pseudouridine(13) synthase TruD	430	418
HNEAP_RS05790	HNEAP_RS05790	diguanylate cyclase response regulator	HNEAP_RS05790 diguanylate cyclase response regulator	272	231
HNEAP_RS05810	HNEAP_RS05810	colicin V production protein CvpA	HNEAP_RS05810 colicin V production protein CvpA	95	106
HNEAP_RS05815	HNEAP_RS05815	sporulation domain-containing protein	HNEAP_RS05815 sporulation domain-containing protein	131	89
HNEAP_RS05845	HNEAP_RS05845	tRNA pseudouridine(38-40) synthase	HNEAP_RS05845 tRNA pseudouridine(38-40) synthase	295	285
HNEAP_RS05850	HNEAP_RS05850	TolC family protein	HNEAP_RS05850 TolC family protein	706	643
HNEAP_RS05855	HNEAP_RS05855	efflux RND transporter periplasmic adaptor subunit	HNEAP_RS05855 efflux RND transporter periplasmic adaptor subunit	209	228
HNEAP_RS05860	HNEAP_RS05860	AcrB/AcrD/AcrF family protein	HNEAP_RS05860 AcrB/AcrD/AcrF family protein	1136	1091
HNEAP_RS05865	HNEAP_RS05865	hypothetical protein	HNEAP_RS05865 hypothetical protein	149	65
HNEAP_RS05900	HNEAP_RS05900	redox-regulated ATPase YchF	HNEAP_RS05900 redox-regulated ATPase YchF	91	98
HNEAP_RS05910	HNEAP_RS05910	DUF697 domain-containing protein	HNEAP_RS05910 DUF697 domain-containing protein	381	373
HNEAP_RS05915	HNEAP_RS05915	hypothetical protein	HNEAP_RS05915 hypothetical protein	671	679
HNEAP_RS05920	HNEAP_RS05920	EAL domain-containing protein	HNEAP_RS05920 EAL domain-containing protein	1048	929
HNEAP_RS05925	HNEAP_RS05925	cation diffusion facilitator transporter	HNEAP_RS05925 cation diffusion facilitator transporter	240	191
HNEAP_RS05930	HNEAP_RS05930	hypothetical protein	HNEAP_RS05930 hypothetical protein	252	264
HNEAP_RS05935	HNEAP_RS05935	ABC transporter ATP-binding protein	HNEAP_RS05935 ABC transporter ATP-binding protein	717	789
HNEAP_RS05945	HNEAP_RS05945	ion transporter	HNEAP_RS05945 ion transporter	47	29
HNEAP_RS05955	HNEAP_RS05955	PhoH family protein	HNEAP_RS05955 PhoH family protein	161	151
HNEAP_RS05960	HNEAP_RS05960	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	HNEAP_RS05960 tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	388	311
HNEAP_RS05965	HNEAP_RS05965	tRNA dihydrouridine(20/20a) synthase DusA	HNEAP_RS05965 tRNA dihydrouridine(20/20a) synthase DusA	668	626
HNEAP_RS05980	HNEAP_RS05980	CHAD domain-containing protein	HNEAP_RS05980 CHAD domain-containing protein	654	592
